id,listing_url,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
958258755887507514,https://www.airbnb.com/rooms/958258755887507514,Makahuena 5202 - Oceanfront Suite on the water!,,https://a0.muscache.com/pictures/prohost-api/Hosting-958258755887507514/original/deff7c8d-05ed-453b-ab5a-7c156381e0d4.jpeg,756093,https://www.airbnb.com/users/show/756093,Kaua’i,2011-06-28,"Hawaii, United States","Locally owned and operated, Kauai Exclusive Management has been in business since 2008. Our collection of luxury homes and condos stretches from Princeville to Poipu! With a dedicated full time Airbnb team, we strive to host our Kauai Exclusive guests with professionalism and aloha. We are always available at 877GOKAUAI and happy to help however we can. We look forward to hosting you!",within an hour,100%,100%,t,108.0,"['email', 'phone']",t,$570.00,3,1125,3,7,47,1125,3.2,66.7,t,5,5,5,5,,8,7,0,2023-12-25,2025-01-30,4.75,4.88,4.88,4.88,4.88,5.0,4.5,f,70,70,0,0
967561712619173222,https://www.airbnb.com/rooms/967561712619173222,Just a short drive from Wailua Falls! Outdoor Pool,- Kalapaki Beach - 0.4 mile <br />- Nawiliwili Bay - 1.0 mile <br />- Kalena Park – 1.3 miles <br />- Niumalu Beach - 1.5 miles <br />- Lihue Airport – 1.6 miles <br />- Kauai Backcountry Adventures – 3.7 miles <br />- Huleia National Wildlife Refuge – 2.1 miles <br />- Nukolii Beach Park – 4.6 miles <br />- Kipu Ranch Adventures – 6.2 miles <br />- Wailua Falls – 6.8 miles <br />- Smith's Tropical Paradise – 7.0 miles <br />- Wailua Homesteads Park – 9.8 miles,https://a0.muscache.com/pictures/prohost-api/Hosting-967561712619173222/original/f2943e69-5030-43b5-acd9-b4e364da0e12.jpeg,501999514,https://www.airbnb.com/users/show/501999514,RoomPicks,2023-02-20,,,within an hour,99%,99%,f,4538.0,"['email', 'phone']",t,,1,1125,1,5,1,1125,1.0,610.7,t,27,54,83,352,,0,0,0,,,,,,,,,,t,39,0,0,0
977374353505796947,https://www.airbnb.com/rooms/977374353505796947,Valley Isle: 2BR Suite w/ Balcony & Beach Access,,https://a0.muscache.com/pictures/prohost-api/Hosting-977374353505796947/original/4988fe6e-592a-4643-a427-6faf966399d4.jpeg,389697794,https://www.airbnb.com/users/show/389697794,David,2021-02-22,"North Myrtle Beach, SC","From the beaches to the mountains, and any cityscape in-between, my portfolio of resort style, fully stocked condo accommodations will provide you the ultimate vacation experience! 

",within a few hours,99%,57%,f,1399.0,"['email', 'phone']",t,$709.00,2,365,2,2,365,365,2.0,365.0,t,29,59,89,364,,0,0,0,,,,,,,,,,f,157,157,0,0
987482728884648873,https://www.airbnb.com/rooms/987482728884648873,Wyndham The Cliffs Club | 1BR/2BA King Balc Suite,"• CW The Cliffs Club is located in Princeville, HI.",https://a0.muscache.com/pictures/prohost-api/Hosting-987482728884648873/original/e27de2ae-8cd9-4e0f-8e8e-07ac0275b9f2.jpeg,389697794,https://www.airbnb.com/users/show/389697794,David,2021-02-22,"North Myrtle Beach, SC","From the beaches to the mountains, and any cityscape in-between, my portfolio of resort style, fully stocked condo accommodations will provide you the ultimate vacation experience! 

",within a few hours,99%,57%,f,1399.0,"['email', 'phone']",t,$567.00,2,365,2,2,365,365,2.0,365.0,t,3,10,18,18,,1,0,0,2023-10-23,2023-10-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,157,157,0,0
1002370285221131837,https://www.airbnb.com/rooms/1002370285221131837,Lilikoi Loft,"Welcome to our charming cabin nestled in the friendly neighborhood of the Palisades area. Our cozy abode is located in a residential area where you'll get to experience the delightful ambiance of neighboring dogs, coqui frogs, and wild chickens.",https://a0.muscache.com/pictures/miso/Hosting-1002370285221131837/original/9419c55b-4159-4819-8455-26aa6207071c.jpeg,122959159,https://www.airbnb.com/users/show/122959159,Jason,2017-03-28,"Kailua-Kona, HI","Hello.  We are a family of four that have been living in Hawaii since 2014.  My wife and I are both educators who take great pride in giving back to our community.  We started hosting in late 2019 and have had amazing success.  It's pretty awesome to see people from all over the world staying at our locations.  
We live above the apartment so we are usually nearby to assist with any of your needs.  If you are visiting Hawaii and need a clean comfortable place to stay, let us know.
Mahalo,
Jason and Paloma ",within an hour,100%,100%,t,6.0,"['email', 'phone']",t,$106.00,1,365,1,1,365,365,1.0,365.0,t,12,19,37,216,,80,64,6,2023-12-09,2025-03-05,4.91,4.91,4.91,4.96,4.96,4.75,4.79,f,5,4,1,0
1013010295644324954,https://www.airbnb.com/rooms/1013010295644324954,Oceanfront 1st fl. Molokai condo,"The East End of Molokai is lush and green.  While Wavecrest is 13 miles from town, there are several fruit stands and Mana'e Goods and Grindz is just 3 miles away, which serves breakfast and lunch and has a nice general store.  Murphy Beach is just 7 miles away at MM 20.",https://a0.muscache.com/pictures/miso/Hosting-1013010295644324954/original/bd13a513-25f7-4ed9-bf65-261038b5fbd8.jpeg,81326269,https://www.airbnb.com/users/show/81326269,Deb,2016-07-02,"Willis, TX","Fun-loving, outdoorsy type who also is a bookworm and microbiologist. We live near Houston, TX and have 1 active Pug.  We are clean, quiet and respectful guests.",,,,f,1.0,"['email', 'phone']",t,,2,180,2,2,180,180,2.0,180.0,t,0,0,0,0,,1,0,0,2024-02-21,2024-02-21,4.0,4.0,5.0,5.0,5.0,3.0,4.0,f,1,1,0,0
1019006094924036552,https://www.airbnb.com/rooms/1019006094924036552,"Lush, Quiet and Amazing Views!",The unit is tucked away on a quiet and friendly street. Very little street traffic allows you to enjoy the sounds of the birds in the morning. The neighbors walk their dogs. A few neighborhood kids run around. At night the city lights and the stars twinkle. It's a wonderful neighborhood!,https://a0.muscache.com/pictures/miso/Hosting-1019006094924036552/original/b2c67f64-789e-41a1-914e-1ec0e0386882.jpeg,27135772,https://www.airbnb.com/users/show/27135772,Matt,2015-02-03,"Honolulu, HI","A young professional from Honolulu that values good people, the outdoors, fun, friends and family and Hawaii. 

Born and raised in Hawaii and traveled globally.",within a few hours,90%,100%,f,1.0,"['email', 'phone', 'work_email']",t,$147.00,30,365,30,30,365,365,30.0,365.0,t,0,0,0,188,,4,2,1,2024-01-02,2025-03-02,5.0,5.0,5.0,5.0,5.0,4.75,4.75,f,1,1,0,0
1024745603591183941,https://www.airbnb.com/rooms/1024745603591183941,37FL-Gorgeous High-FL Studio w/Ocean & City Views,"The Island Colony is situated in the heart of Waikiki, a bustling neighborhood filled with many restaurants and shops. Its prime location puts it within easy walking distance of the iconic Waikiki beach, where you can enjoy the sun, sand, and surf to your heart's content. Additionally, the bus station is conveniently located just a few minutes away, at the corner of Kuhio and Seaside Avenue. If you're looking for an eco-friendly way to get around town, there's also a BIKI station located directly across the street from the apartment building.<br /><br />Don't forget to check out my guidebook, where I've compiled all our favorite restaurants and activities in the area. Whether you're craving local Hawaiian cuisine or looking for some fun outdoor activities, my guidebook has got you covered.",https://a0.muscache.com/pictures/miso/Hosting-1024745603591183941/original/d16abc4e-6168-430a-b828-133a5910ab13.jpeg,402998583,https://www.airbnb.com/users/show/402998583,Jayden,2021-05-23,"Honolulu, HI","Aloha and welcome to Hawaii! My name is Jayden and I am thrilled to have you here on this truly magical island that I am humbled to call my home.

If you're looking for a unique Airbnb experience, you're in the right place. As the co-founder of VYBE Hawaii, my goal is to offer you an experience like no other. Each of the apartments I host are one-of-a-kind and have been stunningly renovated and beautifully designed with the modern-day traveler in mind. I believe that your home away from home should be comfortable and memorable, whether you're here for business or for a well-deserved vacation.

Our team at VYBE is committed to building long-lasting relationships with our guests and providing compassionate, genuine Hawaiian hospitality. I take pride in sharing my island and its culture with visitors from all over the world, and I welcome everyone with Aloha.

In addition to being an Airbnb host, I am also a licensed real estate agent. If you're considering investing in real estate in Hawaii, feel free to ask me any questions. I am passionate about helping people find their dream home in paradise.
I look forward to hosting you and showing you the beauty and aloha spirit of Hawaii!
",within an hour,100%,99%,t,154.0,"['email', 'phone']",t,$151.00,1,365,1,1,365,365,1.0,365.0,t,6,9,31,146,,38,30,4,2023-12-09,2025-02-27,4.84,4.87,4.82,4.82,4.84,4.89,4.68,t,136,136,0,0
1037125326150138434,https://www.airbnb.com/rooms/1037125326150138434,Hawaii Oceanfront Living at Waikiki Shore #1400!,"The beaches in Waikiki are at your doorstep and shopping, restaurants and entertainment venues in Waikiki are all easily accessible!",https://a0.muscache.com/pictures/miso/Hosting-1037125326150138434/original/22078980-74fc-49ca-ae89-f9cfe686552e.jpeg,69552498,https://www.airbnb.com/users/show/69552498,Captain Cook Resorts,2016-04-29,"Honolulu, HI","ALOHA! E komo mai and mahalo for choosing to stay with Captain Cook Resorts!

Captain Cook Resorts proudly manages over 170 privately-owned vacation rentals in Waikiki (a district of Honolulu on the island of Oahu). Everyone on the fun and energetic CCR team works hard to offer great accommodations, great service, and has a passion for sharing all that Oahu has to offer our guests!

We appreciate that you're on vacation, and we ask that you let us know if there's anything we can do to make this visit stand out as one of your best!

ALL CAPTAIN COOK RESORTS RENTALS INCLUDE:
– Bath towels, Beach towels, Bed linens
– Dishes, Silverware, Cookware (including tea kettle & rice cooker)
– Beach chairs, Hair dryer, Iron/Ironing board
– Start-Up Supplies: coffee filters, laundry detergent, dish soap, dishwasher soap, bar soap, paper towels, toilet paper, tissue, basic cleaning supplies, and travel size (2 oz.) shampoo, conditioner, body wash, body lotion
– NOT PROVIDED: beach umbrellas, beach toys, aluminum foil, Ziploc bags, coffee, condiments/seasonings, cooking oil, fabric softener, or bleach. This private vacation rental does NOT include resort services such as daily housekeeping, replenishment of towels or toiletry supplies, or hotel front desk services.

Please let us know if you have any questions!

Mahalo!",within an hour,100%,100%,t,228.0,"['email', 'phone', 'work_email']",t,$645.00,1,1125,1,7,3,1125,2.3,508.1,t,6,11,21,224,,11,9,1,2024-01-13,2025-02-19,4.91,4.91,4.82,5.0,4.91,5.0,4.82,t,191,191,0,0
1044187512112729603,https://www.airbnb.com/rooms/1044187512112729603,Coastal Ko' Olina Townhome,,https://a0.muscache.com/pictures/miso/Hosting-1044187512112729603/original/a8506bec-e7d9-46ff-be7a-226d57bf25d2.png,120832286,https://www.airbnb.com/users/show/120832286,Dee,2017-03-15,"Kapolei, HI",lewlistings at g mail dot com,within an hour,100%,100%,,26.0,"['email', 'phone', 'work_email']",t,,29,1000,7,30,365,365,17.8,365.0,t,11,11,11,11,,18,18,1,2024-03-13,2025-02-22,5.0,4.89,5.0,4.78,4.89,4.94,4.89,t,15,15,0,0
1052082531293315011,https://www.airbnb.com/rooms/1052082531293315011,Hilton The Grand Islander - 2 Bedroom,"Located in the Hilton Hawaiian Village with access to multiple dining outlets, water sport activities, and pools. Kahanamoku Beach is a short walk away and we’re a five-minute drive from Hawai’i Convention Center. Downtown Honolulu and Diamond Head Crater are within four miles.",https://a0.muscache.com/pictures/prohost-api/Hosting-1052082531293315011/original/cf113670-879f-47e3-a8f9-d18a7f7415b0.png,475667984,https://www.airbnb.com/users/show/475667984,Miriam,2022-08-18,,,within an hour,100%,100%,f,29.0,"['email', 'phone']",f,,1,1125,3,3,1125,1125,3.0,1125.0,t,0,0,2,167,,1,1,0,2024-06-09,2024-06-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,29,0,29,0
1071179221316911189,https://www.airbnb.com/rooms/1071179221316911189,Garden Island Escape! Comfy 2BR Condo w/ Kitchen.,- Nawiliwili Park - 0.1 mile; <br />- Kalapaki Beach - 0.2 miles; <br />- Niumalu Beach - 1 mile; <br />- Kauai Lagoons Golf Course - 1.6 miles; <br />- Lihue Airport - 2.1 miles; <br />- Waimea Canyon - 35 miles; <br />- Napali Coast - 39 miles.,https://a0.muscache.com/pictures/prohost-api/Hosting-1071179221316911189/original/0b21507c-9660-48c0-9ea6-032b1e43d3be.png,495438734,https://www.airbnb.com/users/show/495438734,RoomPicks,2023-01-10,,,within an hour,100%,95%,f,63.0,"['email', 'phone']",t,$286.00,1,1125,1,4,1,1125,1.1,70.4,t,22,52,82,350,,5,5,0,2024-03-23,2025-01-10,3.8,4.0,3.6,4.6,4.4,4.2,3.6,t,57,3,0,0
1075816534413386541,https://www.airbnb.com/rooms/1075816534413386541,Paradise MicroLoft,,https://a0.muscache.com/pictures/hosting/Hosting-1075816534413386541/original/fc75e729-0b45-40d8-bb6b-93db50457cb6.jpeg,178564026,https://www.airbnb.com/users/show/178564026,Dayna,2018-03-15,"Waikoloa Village, HI","Enjoy all that life has to offer. Love nature, great conversation, spending time with friends and family, traveling and learning new things. 

My wife and I have a mini golden doodle named Buddy.",within an hour,100%,100%,t,2.0,"['email', 'phone']",t,$188.00,1,365,1,1,365,365,1.0,365.0,t,15,37,60,237,,61,56,4,2024-02-09,2025-02-21,5.0,5.0,5.0,5.0,5.0,5.0,4.95,f,2,2,0,0
1086532232822189896,https://www.airbnb.com/rooms/1086532232822189896,luxury villa in Ka'anapali 1 br 1 king 1 sofa bed,,https://a0.muscache.com/pictures/hosting/Hosting-1086532232822189896/original/e1c723ed-35b2-468e-a9af-ec3e68cb17ec.jpeg,17372055,https://www.airbnb.com/users/show/17372055,Sofia,2014-06-28,"Sparks, NV",,,,25%,f,7.0,['phone'],t,,2,3,2,2,3,3,2.0,3.0,t,0,0,0,0,,0,0,0,,,,,,,,,,f,4,0,4,0
1095041396333407693,https://www.airbnb.com/rooms/1095041396333407693,Bamboo Jungle Cottage Near Ocean ~ Shaka,"Welcome to your dream getaway along the famous ""Red Road"". In paradise our secluded jungle location offers an unforgettable experience, just 2 miles from the renowned black sand beach (Kehena).<br /><br />Immerse yourself in the vibrant local culture by exploring the Kaimu Farmer's market on Saturday mornings, a mere 5 miles away. Indulge in the eclectic offerings of artisan vendors, delectable prepared food, and fresh produce at the lively Maku'u market on Sunday mornings, conveniently located just 10 miles from your haven. Don't forget a visit to Uncle Robert's. A local gathering place for food music and traditional Awa (kava) since 1962. Try to get there Wednesday evenings for live music.  <br /><br />For a fascinating journey into nature's artistry, take a scenic 30-minute drive to the Lava Tree State Monument. Marvel at the captivating lava molds left behind by the historic 1790 flow—a testament to the raw power of the island's volcanic history. Don't forget to carve out time for ",https://a0.muscache.com/pictures/miso/Hosting-1095041396333407693/original/12c18e45-f144-4ad3-830d-3c145253de56.jpeg,552020447,https://www.airbnb.com/users/show/552020447,Myra,2023-12-21,,,within an hour,100%,100%,t,6.0,"['email', 'phone']",t,$90.00,2,30,2,2,30,30,2.0,30.0,t,14,33,58,229,,32,32,2,2024-03-24,2025-03-05,4.97,5.0,4.94,5.0,5.0,4.97,4.97,f,6,6,0,0
1105173785201971882,https://www.airbnb.com/rooms/1105173785201971882,The Westin Princeville Ocean Resort - 2BR Villa,"Discover The Westin Princeville Ocean Resort Villas on North Shore Kauai. Situated on the cliffside overlooking the Pacific, this family-friendly vacation ownership resort is near Anini Beach and a short drive from picturesque Hanalei Bay. Explore The Wai`oli Mission and splendid 1,000-acre Limahuli Garden. Unwind and refuel after your adventures at Princeville Bistro or Nanea Bar & Grill restaurant. After you experience the North Shore activities, energize at the 24-hour WestinWORKOUT® Fitness Studio or swim in one of the sparkling outdoor pools overlooking the ocean at Princeville oceanfront resort. Embrace pure tranquility with a soothing massage in an open-air cabana. Renew your body and soul at The Westin Princeville Ocean Resort Villas.<br /><br />Please note that accessing the beach from the resort involves navigating through a cliffside terrain.<br /><br />NEARBY BEACHES:<br /><br />- Anini Beach: Approximately 10 minutes<br />- Hideaways Beach: Approximately 5 minutes<br />- H",https://a0.muscache.com/pictures/1009c03a-57d2-4842-92c4-14e40d1416c2.jpg,461064843,https://www.airbnb.com/users/show/461064843,Eich,2022-05-26,,,within an hour,100%,54%,f,51.0,"['email', 'phone']",t,$22.00,5,7,5,7,7,7,6.0,7.0,t,0,0,0,28,,0,0,0,,,,,,,,,,f,48,48,0,0
1113899502595496625,https://www.airbnb.com/rooms/1113899502595496625,Big House with ocean view and private pool in Kona,Quiet residential cul de sac 3-minute drive from ocean front!,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMzg5OTUwMjU5NTQ5NjYyNQ%3D%3D/original/6ba17f41-2d5a-45ea-810e-f772b4f30a5f.jpeg,1723314,https://www.airbnb.com/users/show/1723314,Chelsea,2012-02-08,"Kailua-Kona, HI","Beginner jiu jitsu practitioner, writer, poet, artist, freediver, gym-goer.",within an hour,100%,97%,t,1.0,"['email', 'phone']",t,$339.00,3,365,3,3,1125,1125,3.0,1125.0,t,5,22,52,107,,14,14,2,2024-04-24,2025-02-28,4.93,4.93,4.71,5.0,4.86,5.0,4.64,f,1,1,0,0
1117714567130270804,https://www.airbnb.com/rooms/1117714567130270804,Mauna Kai Charm: Villas with Breathtaking Views,- Kapalua Beach - 0.3 miles   <br />- Merriman's Kapalua Restaurant - 0.3 miles <br />- Kapalua Golf - The Bay Course - 0.8 miles <br />- Kapalua Ziplines - 1 mile <br />- Kapalua Tennis Club - 1 mile <br />- The Plantation Golf Course - 2.8 miles   <br />- Honolua Bay - 5 miles <br /> <br />Airports: <br />- Kahului Airport - 36 miles <br />- Kapalua West Maui Airport - 4 miles,https://a0.muscache.com/pictures/prohost-api/Hosting-1117714567130270804/original/119808dd-dd49-4557-ba01-f6ba6d84485d.jpeg,501999278,https://www.airbnb.com/users/show/501999278,RoomPicks,2023-02-20,,,within an hour,99%,88%,f,5944.0,"['email', 'phone']",t,$466.00,1,1125,1,2,2,1125,1.1,1024.3,t,4,29,47,271,,0,0,0,,,,,,,,,,t,268,77,10,0
1128486502956919264,https://www.airbnb.com/rooms/1128486502956919264,Kalo Homes ~ Dreamy Ocean Front Condo!,,https://a0.muscache.com/pictures/miso/Hosting-1128486502956919264/original/46ea4c83-913f-41ca-9ca0-9ce429cc562d.jpeg,454631614,https://www.airbnb.com/users/show/454631614,Kerstan,2022-04-17,"Mākaha, HI","Aloha!

I’m Kerstan Pomaika'iokalani Ho, born and raised on Oahu, and a proud Native Hawaiian. I am honored to share my home and culture with you. Staying with Kalo Homes means supporting a local family and embracing regenerative tourism that respects our islands and traditions. To us, being “local” is more than a label—it’s a commitment to the people, land, and heritage of Hawai'i.

Mahalo for helping keep the spirit of ALOHA alive!",within an hour,100%,99%,t,14.0,"['email', 'phone']",t,$117.00,30,365,30,30,365,365,30.0,365.0,t,26,30,60,118,,0,0,0,,,,,,,,,,f,13,13,0,0
1131546250770833712,https://www.airbnb.com/rooms/1131546250770833712,"Oceanfront 3BR with amazing view, pool & hot tub",,https://a0.muscache.com/pictures/prohost-api/Hosting-1131546250770833712/original/68bfe36e-38fb-4752-8077-05c6646bb7e1.jpeg,71362662,https://www.airbnb.com/users/show/71362662,Vacasa Hawaii,2016-05-10,,"Vacasa
Vacation Home Management

Vacasa unlocks the possibilities of how we enjoy vacation homes. We take care of managing our homeowners’ vacation houses so they can have peace of mind (and their home when they want to). And our guests book vacations confidently knowing they’re going to find exactly what they’re looking for without any surprises.

Each vacation home is always cared for by our professional local teams who implement our high cleanliness and maintenance values, while the hands-off tasks of vacation rental management--marketing, filing taxes, and maintaining a website--are handled by a specialized central support team. Our passion and focus remain true: to empower our homeowners, guests, and employees to invest in vacation.",within an hour,100%,100%,f,97.0,"['email', 'phone']",t,$481.00,4,365,4,4,3,365,4.0,116.9,t,28,58,88,363,,1,1,0,2024-11-11,2024-11-11,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,80,80,0,0
1134163343577218480,https://www.airbnb.com/rooms/1134163343577218480,Ocean & Diamond Head Views! Pool & Parking! WU2514,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEzNDE2MzM0MzU3NzIxODQ4MA%3D%3D/original/2e351d72-05f8-4b13-87b2-2ee39cff5b40.jpeg,69552498,https://www.airbnb.com/users/show/69552498,Captain Cook Resorts,2016-04-29,"Honolulu, HI","ALOHA! E komo mai and mahalo for choosing to stay with Captain Cook Resorts!

Captain Cook Resorts proudly manages over 170 privately-owned vacation rentals in Waikiki (a district of Honolulu on the island of Oahu). Everyone on the fun and energetic CCR team works hard to offer great accommodations, great service, and has a passion for sharing all that Oahu has to offer our guests!

We appreciate that you're on vacation, and we ask that you let us know if there's anything we can do to make this visit stand out as one of your best!

ALL CAPTAIN COOK RESORTS RENTALS INCLUDE:
– Bath towels, Beach towels, Bed linens
– Dishes, Silverware, Cookware (including tea kettle & rice cooker)
– Beach chairs, Hair dryer, Iron/Ironing board
– Start-Up Supplies: coffee filters, laundry detergent, dish soap, dishwasher soap, bar soap, paper towels, toilet paper, tissue, basic cleaning supplies, and travel size (2 oz.) shampoo, conditioner, body wash, body lotion
– NOT PROVIDED: beach umbrellas, beach toys, aluminum foil, Ziploc bags, coffee, condiments/seasonings, cooking oil, fabric softener, or bleach. This private vacation rental does NOT include resort services such as daily housekeeping, replenishment of towels or toiletry supplies, or hotel front desk services.

Please let us know if you have any questions!

Mahalo!",within an hour,100%,100%,t,228.0,"['email', 'phone', 'work_email']",t,$251.00,1,1125,1,7,3,1125,2.7,297.8,t,1,5,13,253,,8,8,1,2024-08-11,2025-03-08,5.0,5.0,4.88,4.88,4.88,5.0,4.88,t,191,191,0,0
1140716375369551040,https://www.airbnb.com/rooms/1140716375369551040,Breathtaking Ocean Views  3 Bed/2 Bath Condo,"The property is part of Country Club Villas which is a beautiful and tranquil community.  This condo is unique because it is on the top floor; has an oversized loft which is accessed by a spiral staircase with a desk area, 2 twin beds (which can be set up as a King), and a sitting room; has views of both the 18th and 11th holes of the Kona Golf Club and overlooking the Coastline;  Has 3 TV's, has 3 AC units, the kitchen is well equipped and is new to the rental market which means it is in excellent condition.   The complex itself overlooks the Pacific Ocean to the west for beautiful sunsets and He'eia Bay to the South.  It is a safe neighborhood with security cameras in the parking lot and their is a sidewalk path which leads you to the Keauhou Shopping Plaza which has a grocery store, restaurants, shopping, a pharmacy, a movie theater, and bike rentals.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE0MDcxNjM3NTM2OTU1MTA0MA%3D%3D/original/bfd50d77-6455-49e3-a68c-7ae80782c36f.jpeg,451702122,https://www.airbnb.com/users/show/451702122,Gregory,2022-03-28,,,within an hour,100%,99%,t,10.0,"['email', 'phone']",t,$449.00,7,365,7,7,365,365,7.0,365.0,t,0,11,22,198,,10,10,1,2024-06-27,2025-02-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,10,10,0,0
1147724276940641427,https://www.airbnb.com/rooms/1147724276940641427,Alii Cove#Q3,,https://a0.muscache.com/pictures/prohost-api/Hosting-1147724276940641427/original/71962433-b607-43d2-9660-a61b56579612.jpeg,49441399,https://www.airbnb.com/users/show/49441399,Blake,2015-11-19,"Kailua-Kona, HI","We have been serving visitors to the Big Island since 1976, With the finest Vacation Homes and Condos available!

Knutson & Associates is a mid-sized, independently owned company consisting of dedicated professional Realtors®.

Our offices are located in Kailua-Kona, on the Big Island of Hawaii. We are celebrating our 49th year in business here in Kailua-Kona in 2025",within an hour,100%,100%,t,216.0,"['email', 'phone']",t,$109.00,1,1125,1,30,30,1125,11.9,718.8,t,0,0,15,213,,0,0,0,,,,,,,,,,t,203,203,0,0
1151760535468144451,https://www.airbnb.com/rooms/1151760535468144451,Spacious 2 Bed 1 Bath Beautiful Yard with Dahlias,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE1MTc2MDUzNTQ2ODE0NDQ1MQ%3D%3D/original/9fae8716-729e-4016-901e-c05d9343026f.jpeg,6312762,https://www.airbnb.com/users/show/6312762,Kenneth,2013-05-09,"Kula, HI",I am from Alaska and my wife is from Maui. We are moving to Alaska after I graduate from the University of Washington this june.,,,,f,2.0,"['email', 'phone']",f,$300.00,365,730,365,365,730,730,365.0,730.0,t,29,59,89,364,,0,0,0,,,,,,,,,,f,2,2,0,0
1161883027739599107,https://www.airbnb.com/rooms/1161883027739599107,Royal Garden at Waikiki Resort Studio Unit,,https://a0.muscache.com/pictures/miso/Hosting-1161883027739599107/original/b5b9fe08-623c-4ad9-802e-5dc7c25e8846.jpeg,16873016,https://www.airbnb.com/users/show/16873016,Kirsty,2014-06-16,"Myrtle Beach, SC",,within a few hours,95%,8%,f,143.0,['phone'],t,$172.00,2,365,2,2,365,365,2.0,365.0,t,22,49,79,79,,0,0,0,,,,,,,,,,f,26,0,26,0
1168174283705138415,https://www.airbnb.com/rooms/1168174283705138415,Kuleana Club #707 Oceanfront-1 bd&1 ba-Ground Fl,The Honokowai neighborhood is a quite section of pristine coastline located just north of the more crowded tourist area of Kaanapali.  The Kuleana Club is just a few blocks away from restaurants and shops with a bus stop located directly in front of the property.  Lyft and Uber are easily accessible in the area.,https://a0.muscache.com/pictures/prohost-api/Hosting-1168174283705138415/original/1af15d1b-6d67-4327-a00a-400c61106f34.jpeg,574927413,https://www.airbnb.com/users/show/574927413,Thom,2024-04-29,"Lahaina, HI",,within an hour,100%,99%,t,31.0,"['email', 'phone']",t,$278.00,3,179,2,3,179,179,3.0,179.0,t,9,12,19,54,,4,4,0,2024-07-08,2024-11-12,5.0,5.0,4.5,5.0,4.75,4.75,5.0,t,30,30,0,0
1180053739611312169,https://www.airbnb.com/rooms/1180053739611312169,"Oceanfront spacious condo, updated, private beach","Honokowaii is a wonderful neighborhood on the Westside of the island with shops, farmers market, food truck park, restaurants, grocery store, and beach park.",https://a0.muscache.com/pictures/miso/Hosting-1180053739611312169/original/9c20c277-2c9b-456e-b2df-c29ba4dc8bee.jpeg,406956614,https://www.airbnb.com/users/show/406956614,Stay Aloha,2021-06-13,"Hawaii, United States","Aloha, here @ Stay Aloha we host beautiful Hawaii properties with exceptional service & guest experience. Our condos are well appointed & thoughtful with your memories in mind. Every unit is photo’d & inspected before check in, luxury bath products, starter essentials kit, welcome gift, & little resort touches throughout every unit. Wifi QR codes, towels made into artwork, welcome guides & more. Don’t take our word for it, see our raving reviews.",within an hour,98%,93%,t,59.0,"['email', 'phone']",t,$355.00,2,1125,2,3,2,1125,2.6,968.9,t,5,18,24,294,,6,6,0,2024-07-27,2025-01-19,4.5,4.83,4.5,5.0,4.67,4.67,4.5,t,52,52,0,0
1183336150214004383,https://www.airbnb.com/rooms/1183336150214004383,"Kona Reef A12 Direct Ocean Front, Remodeled, Air C",,https://a0.muscache.com/pictures/prohost-api/Hosting-1183336150214004383/original/38e2b3c9-04c3-4b43-ad49-baf334139e69.jpeg,49441399,https://www.airbnb.com/users/show/49441399,Blake,2015-11-19,"Kailua-Kona, HI","We have been serving visitors to the Big Island since 1976, With the finest Vacation Homes and Condos available!

Knutson & Associates is a mid-sized, independently owned company consisting of dedicated professional Realtors®.

Our offices are located in Kailua-Kona, on the Big Island of Hawaii. We are celebrating our 49th year in business here in Kailua-Kona in 2025",within an hour,100%,100%,t,216.0,"['email', 'phone']",t,$269.00,1,1125,1,7,3,1125,3.1,162.9,t,18,47,68,329,,1,1,0,2024-12-29,2024-12-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,203,203,0,0
